week_start,baseline_ratio,adjusted_ratio
2013-01-12,0.326073332992921,0.306523619960401
2013-01-19,0.309326102840307,0.301186094625778
2013-01-26,0.614291047077984,0.598700443633765
2013-02-02,0.43441877192688,0.417050797527881
2013-02-09,0.554405917566261,0.536645592026002
2013-02-16,0.623766676004448,0.604103977526668
2013-02-23,0.796598878106778,0.787504158715959
2013-03-02,0.820441351703148,0.817105112717585
2013-03-09,1.1491338793744,1.16215941333443
2013-03-16,0.90666904235324,0.890080258226003
2013-03-23,1.35871894250236,1.37622798434576
2013-03-30,0.835523445029212,0.835646640070215
2013-04-06,1.01519194996377,1.0258773296461
2013-04-13,1.04207604657481,1.06057355667539
2013-04-20,0.729457018099616,0.710812275128599
2013-04-27,0.890990571410871,0.87585608634677
2013-05-04,1.05423073777423,1.03469363600258
2013-05-11,0.898082565609261,0.914685556484808
2013-05-18,1.19545816748269,1.17183043197218
2013-05-25,1.2482973526946,1.23631642322521
2013-06-01,1.01179540819473,1.01301446908292
2013-06-08,1.2643734258958,1.27953714522396
