month_start,group_name,total_payout,premium,loss_ratio
2012-05-01,Titan,152324077964.76,287021501448.03,0.53070615684289
2012-06-01,Titan,71584825758.41,260632681371.713,0.274657903151892
2012-08-01,Titan,153116477603.22,147687959833.133,1.03675667113433
2012-09-01,Titan,82804845595.29,125675127108.797,0.658880141999825
2012-10-01,Titan,472727764390.29,102502049652.307,4.61188596709834
2012-11-01,Titan,83793200279.4,236216362529.6,0.354730719676119
2012-12-01,Titan,434874296031.04,213108603421.66,2.04062289860063
2013-01-01,Titan,297913792110.49,330465086900.243,0.901498536214267
2013-02-01,Titan,83453014355.23,272193762806.977,0.306594146370686
2013-03-01,Titan,73977908941.35,272080367498.92,0.271897269256826
2013-04-01,Titan,237992238082.42,151781571802.357,1.56799165574806
2013-05-01,Titan,321442704265.9,131807720459.667,2.43872440206765
2013-06-01,Titan,316054402632.67,211137617096.557,1.49691185767306
2013-07-01,Titan,227941684296.51,291829781660.33,0.781077527453379
2013-09-01,Titan,205285606608.79,288479597065.027,0.71161222040433
2013-10-01,Titan,124032307485.21,249760564512.657,0.496604849237217
2013-11-01,Titan,183293329454.46,185753199463.503,0.986757320917497
2013-12-01,Titan,186521958502.63,170870414516.153,1.0915989115541
2014-01-01,Titan,538432318776.81,164615865147.433,3.2708409866484
2014-02-01,Titan,227106992896.54,302749202244.633,0.750148939163938
2014-03-01,Titan,280913982729.2,317353756725.327,0.885176169420091
2014-04-01,Titan,225416690768.41,348817764800.85,0.646230535010471
2014-05-01,Titan,138737572705.54,244479222131.383,0.567482060422224
2014-06-01,Titan,286354716999.31,215022748734.383,1.33174149565469
2014-07-01,Titan,158758041841.7,216836326824.42,0.732156111324704
2014-08-01,Titan,334768123690.95,194616777182.183,1.72014010579144
2014-09-01,Titan,290298085975.52,259960294177.32,1.1167016366642
2014-10-01,Titan,449466309455.4,261274750502.723,1.72028222624105
2014-11-01,Titan,326128297758.49,358177506373.957,0.910521436871009
2014-12-01,Titan,290945194466.89,355297564396.47,0.81887753708953
2015-01-01,Titan,417441886446.85,355513267226.927,1.17419495959456
2015-02-01,Titan,184786262937.04,344838459557.41,0.535863265292995
2015-03-01,Titan,403411265369.42,297724447950.26,1.35498199139097
2015-04-01,Titan,408447584309.04,335213138251.103,1.21847128796926
2015-05-01,Titan,614576357252.69,332215037538.5,1.84993539668254
2015-06-01,Titan,197412038315.77,475478402310.383,0.415186131181839
2015-07-01,Titan,329741923241.59,406811993292.5,0.810551135852339
2015-08-01,Titan,451914744480.06,380576772936.683,1.18744699260784
2015-09-01,Titan,881069846736.12,326356235345.807,2.69971813408909
2015-10-01,Titan,562532374836.05,554242171485.923,1.01495772746397
2015-11-01,Titan,1010297697580.77,631838988684.077,1.59897966993918
2015-12-01,Titan,331272759279.89,817966639717.647,0.404995440149297
