week_start,baseline_ratio,adjusted_ratio
2019-10-05,1.16577058923151,1.16274872039801
2019-10-12,1.15423871106602,1.15894682601699
2019-10-19,1.07319601704323,1.06960834480465
2019-10-26,0.799448178001757,0.782141849998734
2019-11-02,0.513628098302979,0.515655513635317
2019-11-09,0.746042088120257,0.756718805618434
2019-11-16,0.548730375697947,0.550944493956375
2019-11-23,0.590393694433101,0.592241039753271
2019-11-30,0.727760170839916,0.736048540361017
2019-12-07,0.651463175993962,0.652000023684935
2019-12-14,0.740033714677495,0.742771692828191
2019-12-21,0.682319243354275,0.68233953265775
2019-12-28,0.896668822183393,0.9035654628126
2020-01-04,0.708784035315226,0.701103890350416
2020-01-11,0.927387973514727,0.929676198964077
2020-01-18,1.39390883820895,1.39238234496788
2020-01-25,0.975039936918139,0.964440501134366
2020-02-01,1.08314947356396,1.08612482051728
2020-02-08,1.00607400819692,1.00552181534737
2020-02-15,1.40978252496322,1.42142846898373
2020-02-22,1.24608335001323,1.25264713660409
2020-02-29,1.54474103010237,1.55222829466771
2020-03-07,1.2658924520147,1.27621264645341
2020-03-14,0.870621059073431,0.870484239329909
2020-03-21,1.01403348180605,1.01544471791203
2020-03-28,0.98370516854512,0.973444098844162
2020-04-04,0.848284939531638,0.840691346391431
2020-04-11,0.995746445377085,0.988673157167609
2020-04-18,1.04314740709643,1.04200100924773
2020-04-25,1.02790958058188,1.03009051841931
2020-05-02,0.915333561239197,0.899265247372428
2020-05-09,0.820500466552883,0.790767136108041
2020-05-16,0.833436941214187,0.826766928250079
2020-05-23,1.2023511517476,1.20774749766002
2020-05-30,0.963074680738191,0.945297374895959
2020-06-06,0.827782704544014,0.821967753672268
